photos,classes,class instances,midx,midy,xmin,ymin,xmax,ymax,confidence
G0013868_18.JPG,trash bin,7,361.5,38.0,327.0,6.0,396.0,70.0,0.056477438658475876
G0013868_18.JPG,trash bin,8,334.0,83.5,267.0,27.0,401.0,140.0,0.05536789447069168
G0013868_18.JPG,trash bin,9,355.0,129.5,295.0,106.0,415.0,153.0,0.054722581058740616
G0013868_18.JPG,trash,1,472.0,445.0,432.0,403.0,512.0,487.0,0.08786161243915558
G0013868_18.JPG,trash,2,472.0,364.5,432.0,322.0,512.0,407.0,0.07949388772249222
G0013868_18.JPG,trash,3,492.0,147.5,472.0,104.0,512.0,191.0,0.07720761746168137
G0013868_18.JPG,trash,4,470.0,473.5,428.0,439.0,512.0,508.0,0.06932113319635391
G0013868_18.JPG,trash,5,448.5,147.5,417.0,102.0,480.0,193.0,0.06397920101881027
G0013868_18.JPG,trash,6,391.0,116.0,369.0,47.0,413.0,185.0,0.06202109903097153
G0013868_18.JPG,trash,7,471.0,314.5,432.0,268.0,510.0,361.0,0.05813179537653923
G0013868_18.JPG,trash,8,414.0,36.0,381.0,4.0,447.0,68.0,0.057331476360559464
G0013868_18.JPG,trash,9,475.0,117.0,451.0,59.0,499.0,175.0,0.05290830507874489
G0013868_18.JPG,trash,10,379.5,30.5,337.0,0.0,422.0,61.0,0.05256141722202301
G0013868_18.JPG,trash,11,446.0,67.5,414.0,24.0,478.0,111.0,0.05193164572119713
G0013868_18.JPG,trash,12,494.5,338.0,477.0,281.0,512.0,395.0,0.05112941935658455
G0013868_18.JPG,trash,13,443.5,35.5,410.0,5.0,477.0,66.0,0.05076366290450096
G0013868_18.JPG,toy,1,318.0,67.5,257.0,38.0,379.0,97.0,0.08735246956348419
G0013868_18.JPG,toy,2,334.0,83.5,267.0,27.0,401.0,140.0,0.06422727555036545
G0013868_18.JPG,clutter,1,478.5,147.5,448.0,0.0,509.0,295.0,0.08468446880578995
G0013868_18.JPG,clutter,2,289.0,161.0,244.0,0.0,334.0,322.0,0.07881047576665878
G0013868_18.JPG,clutter,3,478.0,277.5,448.0,110.0,508.0,445.0,0.06432722508907318
G0013868_18.JPG,clutter,4,326.0,153.0,276.0,12.0,376.0,294.0,0.061915528029203415
G0013868_18.JPG,clutter,5,429.0,277.0,366.0,139.0,492.0,415.0,0.05622749775648117
G0013868_18.JPG,car,1,326.5,81.5,252.0,8.0,401.0,155.0,0.06825745850801468
G0013868_18.JPG,car,2,346.0,144.5,268.0,4.0,424.0,285.0,0.06260087341070175
G0013868_18.JPG,car,3,448.0,137.5,390.0,0.0,506.0,275.0,0.053852833807468414
G0013868_18.JPG,car,4,330.5,56.5,213.0,19.0,448.0,94.0,0.05241170525550842
G0013868_18.JPG,table,1,343.5,65.5,280.0,14.0,407.0,117.0,0.09830641001462936
G0013868_18.JPG,table,2,338.0,87.5,300.0,38.0,376.0,137.0,0.08626868575811386
G0013868_18.JPG,table,3,328.0,115.5,278.0,20.0,378.0,211.0,0.057990141212940216
G0013868_18.JPG,table,4,363.5,108.5,303.0,54.0,424.0,163.0,0.05506223812699318
G0013868_18.JPG,table,5,337.0,38.5,302.0,6.0,372.0,71.0,0.05200990289449692
G0013868_18.JPG,air conditioner,1,334.5,67.0,268.0,13.0,401.0,121.0,0.12944510579109192
G0013868_18.JPG,air conditioner,2,318.0,67.5,257.0,38.0,379.0,97.0,0.05588135868310928
G0013868_18.JPG,ladder,1,326.0,194.0,265.0,53.0,387.0,335.0,0.09089954942464828
G0013868_18.JPG,ladder,2,373.0,234.0,309.0,90.0,437.0,378.0,0.07719515264034271
G0013868_18.JPG,ladder,3,289.5,194.5,246.0,9.0,333.0,380.0,0.06366648524999619
G0013868_18.JPG,ladder,4,289.0,376.5,242.0,241.0,336.0,512.0,0.059489596635103226
G0013868_18.JPG,ladder,5,461.5,229.5,411.0,137.0,512.0,322.0,0.054215315729379654
G0013868_18.JPG,ladder,6,427.0,337.0,348.0,291.0,506.0,383.0,0.0519740991294384
G0013868_18.JPG,ladder,7,434.0,180.5,356.0,133.0,512.0,228.0,0.05191747844219208
G0013868_18.JPG,ladder,8,147.0,463.5,4.0,428.0,290.0,499.0,0.05133431777358055
G0013868_18.JPG,ladder,9,428.0,386.0,349.0,341.0,507.0,431.0,0.051194481551647186
G0024058_10.JPG,pot,1,278.5,439.0,260.0,417.0,297.0,461.0,0.0819588154554367
G0024058_10.JPG,pot,2,196.0,453.5,181.0,431.0,211.0,476.0,0.06670326739549637
G0024058_10.JPG,pot,3,500.0,452.5,490.0,438.0,510.0,467.0,0.06437983363866806
G0024058_10.JPG,flower pot,1,289.5,437.5,270.0,414.0,309.0,461.0,0.23196741938591003
G0024058_10.JPG,flower pot,2,299.0,424.0,281.0,400.0,317.0,448.0,0.2050844430923462
G0024058_10.JPG,flower pot,3,323.0,453.5,300.0,437.0,346.0,470.0,0.20382481813430786
G0024058_10.JPG,flower pot,4,167.0,373.0,150.0,354.0,184.0,392.0,0.1955602914094925
G0024058_10.JPG,flower pot,5,274.5,457.0,252.0,441.0,297.0,473.0,0.1866561323404312
G0024058_10.JPG,flower pot,6,290.0,415.5,272.0,396.0,308.0,435.0,0.14415723085403442
G0024058_10.JPG,flower pot,7,362.5,145.0,348.0,130.0,377.0,160.0,0.14232021570205688
G0024058_10.JPG,flower pot,8,280.0,422.0,259.0,403.0,301.0,441.0,0.1400110125541687
G0024058_10.JPG,flower pot,9,305.0,451.5,286.0,436.0,324.0,467.0,0.13524122536182404
G0024058_10.JPG,flower pot,10,182.5,397.0,164.0,372.0,201.0,422.0,0.1255563497543335
G0024058_10.JPG,flower pot,11,400.0,27.0,377.0,10.0,423.0,44.0,0.12116154283285141
G0024058_10.JPG,flower pot,12,489.5,420.5,473.0,401.0,506.0,440.0,0.11925207823514938
G0024058_10.JPG,flower pot,13,196.5,467.0,179.0,445.0,214.0,489.0,0.10985177755355835
G0024058_10.JPG,flower pot,14,288.5,460.5,271.0,442.0,306.0,479.0,0.10875576734542847
G0024058_10.JPG,flower pot,15,485.5,476.5,471.0,463.0,500.0,490.0,0.10352783650159836
G0024058_10.JPG,flower pot,16,180.5,425.0,164.0,409.0,197.0,441.0,0.1026582419872284
G0024058_10.JPG,flower pot,17,323.0,440.0,300.0,422.0,346.0,458.0,0.10180208086967468
G0024058_10.JPG,flower pot,18,499.0,477.5,486.0,461.0,512.0,494.0,0.09940904378890991
G0024058_10.JPG,flower pot,19,384.0,155.0,362.0,136.0,406.0,174.0,0.09901826083660126
G0024058_10.JPG,flower pot,20,265.5,450.5,248.0,436.0,283.0,465.0,0.09870617091655731
G0024058_10.JPG,flower pot,21,303.5,262.0,282.0,239.0,325.0,285.0,0.09662247449159622
G0024058_10.JPG,flower pot,22,497.0,466.0,484.0,451.0,510.0,481.0,0.09613973647356033
G0024058_10.JPG,flower pot,23,370.0,152.5,351.0,134.0,389.0,171.0,0.09411850571632385
G0024058_10.JPG,flower pot,24,299.5,405.5,285.0,390.0,314.0,421.0,0.08941083401441574
G0024058_10.JPG,flower pot,25,277.5,439.0,256.0,421.0,299.0,457.0,0.08841986954212189
G0024058_10.JPG,flower pot,26,341.5,366.5,321.0,348.0,362.0,385.0,0.08630262315273285
G0024058_10.JPG,flower pot,27,409.5,456.0,395.0,441.0,424.0,471.0,0.08413537591695786
G0024058_10.JPG,flower pot,28,277.0,470.5,261.0,454.0,293.0,487.0,0.0836339071393013
G0024058_10.JPG,flower pot,29,154.0,50.0,137.0,29.0,171.0,71.0,0.0833476260304451
G0024058_10.JPG,flower pot,30,414.5,247.5,394.0,224.0,435.0,271.0,0.0818495824933052
G0024058_10.JPG,flower pot,31,195.5,384.0,179.0,361.0,212.0,407.0,0.08074925094842911
G0024058_10.JPG,flower pot,32,170.0,410.5,153.0,392.0,187.0,429.0,0.08008411526679993
G0024058_10.JPG,flower pot,33,423.0,450.5,406.0,432.0,440.0,469.0,0.07824751734733582
G0024058_10.JPG,flower pot,34,301.0,357.0,282.0,341.0,320.0,373.0,0.07718367874622345
G0024058_10.JPG,flower pot,35,48.0,407.0,31.0,386.0,65.0,428.0,0.07376940548419952
G0024058_10.JPG,flower pot,36,411.0,440.5,395.0,426.0,427.0,455.0,0.07143078744411469
G0024058_10.JPG,flower pot,37,406.0,153.5,388.0,138.0,424.0,169.0,0.06967877596616745
G0024058_10.JPG,flower pot,38,356.5,369.5,337.0,352.0,376.0,387.0,0.06923715770244598
G0024058_10.JPG,flower pot,39,398.5,42.0,378.0,20.0,419.0,64.0,0.06825762242078781
G0024058_10.JPG,flower pot,40,373.5,140.5,353.0,126.0,394.0,155.0,0.06799500435590744
G0024058_10.JPG,flower pot,41,256.5,276.0,242.0,262.0,271.0,290.0,0.06682116538286209
G0024058_10.JPG,flower pot,42,325.0,358.5,306.0,342.0,344.0,375.0,0.06672769039869308
G0024058_10.JPG,flower pot,43,488.0,436.5,475.0,421.0,501.0,452.0,0.06645818799734116
G0024058_10.JPG,flower pot,44,404.5,140.5,389.0,126.0,420.0,155.0,0.06636973470449448
G0024058_10.JPG,flower pot,45,497.5,490.0,483.0,472.0,512.0,508.0,0.06544014066457748
G0024058_10.JPG,flower pot,46,86.0,483.0,61.0,467.0,111.0,499.0,0.06481976062059402
G0024058_10.JPG,flower pot,47,205.5,478.5,186.0,460.0,225.0,497.0,0.0648011714220047
G0024058_10.JPG,flower pot,48,342.0,339.5,324.0,316.0,360.0,363.0,0.06465122103691101
G0024058_10.JPG,flower pot,49,88.0,31.0,71.0,13.0,105.0,49.0,0.06444095820188522
G0024058_10.JPG,flower pot,50,412.5,342.5,397.0,325.0,428.0,360.0,0.06430187076330185
G0024058_10.JPG,flower pot,51,497.5,454.0,485.0,440.0,510.0,468.0,0.06389421224594116
G0024058_10.JPG,flower pot,52,47.5,421.0,32.0,404.0,63.0,438.0,0.06389330327510834
G0024058_10.JPG,flower pot,53,373.0,112.0,352.0,95.0,394.0,129.0,0.06381069123744965
G0024058_10.JPG,flower pot,54,346.0,383.0,331.0,365.0,361.0,401.0,0.06362692266702652
G0024058_10.JPG,flower pot,55,488.0,453.0,477.0,441.0,499.0,465.0,0.06303440779447556
G0024058_10.JPG,flower pot,56,100.0,32.5,84.0,14.0,116.0,51.0,0.062310826033353806
G0024058_10.JPG,umbrella,1,368.5,441.5,245.0,375.0,492.0,508.0,0.06797590851783752
G0024058_10.JPG,umbrella,2,291.0,444.0,224.0,384.0,358.0,504.0,0.06259690225124359
G0024058_10.JPG,basketball,1,296.0,423.5,234.0,366.0,358.0,481.0,0.11231990158557892
G0024058_10.JPG,basketball,2,407.5,277.0,326.0,211.0,489.0,343.0,0.10372591018676758
G0024058_10.JPG,basketball,3,334.5,247.0,236.0,176.0,433.0,318.0,0.0922168642282486
G0024058_10.JPG,basketball,4,404.5,335.5,320.0,266.0,489.0,405.0,0.0879526287317276
G0024058_10.JPG,basketball,5,293.0,372.5,225.0,308.0,361.0,437.0,0.08707717806100845
G0024058_10.JPG,basketball,6,331.5,393.0,271.0,334.0,392.0,452.0,0.08360622078180313
G0024058_10.JPG,basketball,7,405.0,433.0,320.0,374.0,490.0,492.0,0.08339830487966537
G0024058_10.JPG,basketball,8,427.5,237.5,355.0,187.0,500.0,288.0,0.08050979673862457
G0024058_10.JPG,basketball,9,323.5,336.0,262.0,271.0,385.0,401.0,0.07677137851715088
G0024058_10.JPG,basketball,10,143.0,449.5,46.0,387.0,240.0,512.0,0.07517640292644501
G0024058_10.JPG,basketball,11,305.5,259.0,251.0,230.0,360.0,288.0,0.07402931898832321
G0024058_10.JPG,basketball,12,293.5,283.0,197.0,208.0,390.0,358.0,0.07337390631437302
G0024058_10.JPG,basketball,13,439.5,232.0,373.0,128.0,506.0,336.0,0.07328564673662186
G0024058_10.JPG,basketball,14,246.0,437.0,138.0,373.0,354.0,501.0,0.07239235192537308
G0024058_10.JPG,basketball,15,443.0,387.5,382.0,325.0,504.0,450.0,0.06557483226060867
G0024058_10.JPG,basketball,16,460.5,430.5,412.0,353.0,509.0,508.0,0.06424249708652496
G0024058_10.JPG,basketball,17,343.5,441.5,277.0,382.0,410.0,501.0,0.06271765381097794
G0024058_10.JPG,trash bin,1,342.0,321.0,315.0,297.0,369.0,345.0,0.11751065403223038
G0024058_10.JPG,trash bin,2,340.5,366.0,303.0,329.0,378.0,403.0,0.10718747973442078
G0024058_10.JPG,trash bin,3,332.5,391.5,293.0,352.0,372.0,431.0,0.10633967071771622
G0024058_10.JPG,trash bin,4,339.5,336.5,310.0,285.0,369.0,388.0,0.1030147597193718
G0024058_10.JPG,trash bin,5,309.5,421.0,272.0,373.0,347.0,469.0,0.09418956190347672
G0024058_10.JPG,trash bin,6,442.5,255.0,407.0,206.0,478.0,304.0,0.09374650567770004
G0024058_10.JPG,trash bin,7,306.5,256.5,265.0,216.0,348.0,297.0,0.0867978110909462
G0024058_10.JPG,trash bin,8,379.5,309.0,322.0,281.0,437.0,337.0,0.08296595513820648
G0024058_10.JPG,trash bin,9,438.5,274.0,380.0,244.0,497.0,304.0,0.0809861421585083
G0024058_10.JPG,trash bin,10,349.0,331.5,297.0,304.0,401.0,359.0,0.07922366261482239
G0024058_10.JPG,trash bin,11,327.5,289.5,282.0,254.0,373.0,325.0,0.07542233914136887
G0024058_10.JPG,trash bin,12,423.0,279.5,390.0,230.0,456.0,329.0,0.07302317768335342
G0024058_10.JPG,trash bin,13,291.5,444.0,255.0,395.0,328.0,493.0,0.07268960773944855
G0024058_10.JPG,trash bin,14,333.5,313.0,282.0,286.0,385.0,340.0,0.07200873643159866
G0024058_10.JPG,trash bin,15,467.0,280.0,432.0,232.0,502.0,328.0,0.07017392665147781
G0024058_10.JPG,trash bin,16,397.5,255.5,338.0,228.0,457.0,283.0,0.06996151059865952
G0024058_10.JPG,trash bin,17,150.5,483.5,110.0,456.0,191.0,511.0,0.06868085265159607
G0024058_10.JPG,trash bin,18,444.5,305.0,412.0,256.0,477.0,354.0,0.06845566630363464
G0024058_10.JPG,trash bin,19,359.5,388.5,325.0,342.0,394.0,435.0,0.06675008684396744
G0024058_10.JPG,trash bin,20,493.0,417.5,474.0,356.0,512.0,479.0,0.06591881066560745
G0024058_10.JPG,trash bin,21,439.5,297.0,379.0,269.0,500.0,325.0,0.06469746679067612
G0024058_10.JPG,trash bin,22,352.0,419.0,313.0,378.0,391.0,460.0,0.06439527124166489
G0024058_10.JPG,trash bin,23,377.5,335.5,342.0,297.0,413.0,374.0,0.06357821822166443
G0024058_10.JPG,trash bin,24,388.5,310.0,357.0,266.0,420.0,354.0,0.0627683624625206
G0024058_10.JPG,trash bin,25,361.0,335.5,335.0,279.0,387.0,392.0,0.06261103600263596
G0024058_10.JPG,porch,1,274.0,339.5,128.0,167.0,420.0,512.0,0.17544764280319214
G0024058_10.JPG,porch,2,391.5,273.0,280.0,114.0,503.0,432.0,0.11838703602552414
G0024058_10.JPG,porch,3,261.5,401.0,142.0,306.0,381.0,496.0,0.1109984740614891
G0024058_10.JPG,porch,4,356.0,382.5,235.0,260.0,477.0,505.0,0.09015469998121262
G0024058_10.JPG,porch,5,435.0,333.5,377.0,218.0,493.0,449.0,0.08927665650844574
G0024058_10.JPG,porch,6,331.5,282.5,258.0,177.0,405.0,388.0,0.08158081769943237
G0024058_10.JPG,porch,7,358.0,177.0,209.0,0.0,507.0,354.0,0.07991641759872437
G0024058_10.JPG,porch,8,437.5,415.0,382.0,322.0,493.0,508.0,0.0791851207613945
G0024058_10.JPG,porch,9,471.0,230.0,431.0,119.0,511.0,341.0,0.07885941863059998
G0024058_10.JPG,porch,10,382.0,330.0,314.0,213.0,450.0,447.0,0.0779166892170906
G0024058_10.JPG,porch,11,472.5,414.5,434.0,320.0,511.0,509.0,0.07637803256511688
G0024058_10.JPG,porch,12,427.0,233.5,351.0,150.0,503.0,317.0,0.07437355071306229
G0024058_10.JPG,porch,13,475.0,333.0,441.0,194.0,509.0,472.0,0.0729389414191246
G0024058_10.JPG,porch,14,169.5,402.5,80.0,293.0,259.0,512.0,0.068401038646698
G0024058_10.JPG,porch,15,411.0,112.0,310.0,0.0,512.0,224.0,0.06360593438148499
G0024058_10.JPG,container,1,342.0,321.0,315.0,297.0,369.0,345.0,0.162556990981102
G0024058_10.JPG,container,2,322.5,318.0,302.0,302.0,343.0,334.0,0.11811663955450058
G0024058_10.JPG,container,3,400.5,26.5,381.0,6.0,420.0,47.0,0.10717049986124039
G0024058_10.JPG,container,4,281.0,323.5,268.0,311.0,294.0,336.0,0.100932776927948
G0024058_10.JPG,container,5,302.5,331.0,290.0,313.0,315.0,349.0,0.09695839881896973
G0024058_10.JPG,container,6,469.5,64.0,460.0,55.0,479.0,73.0,0.09510535001754761
G0024058_10.JPG,container,7,321.0,329.5,306.0,307.0,336.0,352.0,0.09156720340251923
G0024058_10.JPG,container,8,390.0,27.0,372.0,12.0,408.0,42.0,0.09071937203407288
G0024058_10.JPG,container,9,291.5,444.0,255.0,395.0,328.0,493.0,0.08558860421180725
G0024058_10.JPG,container,10,373.0,112.0,352.0,95.0,394.0,129.0,0.0852297693490982
G0024058_10.JPG,container,11,470.5,50.5,461.0,38.0,480.0,63.0,0.08143474906682968
G0024058_10.JPG,container,12,485.0,394.0,458.0,353.0,512.0,435.0,0.08019709587097168
G0024058_10.JPG,container,13,278.0,304.0,264.0,285.0,292.0,323.0,0.07922666519880295
G0024058_10.JPG,container,14,342.0,339.5,324.0,316.0,360.0,363.0,0.07899921387434006
G0024058_10.JPG,container,15,295.0,319.0,279.0,308.0,311.0,330.0,0.07839048653841019
G0024058_10.JPG,container,16,399.5,457.5,386.0,445.0,413.0,470.0,0.0755455493927002
G0024058_10.JPG,container,17,281.5,413.0,263.0,396.0,300.0,430.0,0.07509220391511917
G0024058_10.JPG,container,18,461.5,63.5,451.0,53.0,472.0,74.0,0.07334347814321518
G0024058_10.JPG,container,19,477.5,59.0,468.0,50.0,487.0,68.0,0.0730135440826416
G0024058_10.JPG,container,20,308.5,464.5,282.0,420.0,335.0,509.0,0.07203590124845505
G0024058_10.JPG,container,21,488.0,453.0,477.0,441.0,499.0,465.0,0.0711977630853653
G0024058_10.JPG,container,22,465.5,255.5,427.0,228.0,504.0,283.0,0.07054763287305832
G0024058_10.JPG,container,23,465.0,69.5,457.0,62.0,473.0,77.0,0.06988944858312607
G0024058_10.JPG,container,24,490.5,443.0,469.0,389.0,512.0,497.0,0.06617674976587296
G0024058_10.JPG,container,25,413.0,113.5,396.0,92.0,430.0,135.0,0.06581150740385056
G0024058_10.JPG,container,26,499.5,423.0,487.0,406.0,512.0,440.0,0.06570805609226227
G0024058_10.JPG,container,27,317.0,345.5,303.0,326.0,331.0,365.0,0.0651111751794815
G0024058_10.JPG,container,28,462.0,278.5,424.0,252.0,500.0,305.0,0.06487683206796646
G0024058_10.JPG,container,29,301.0,357.0,282.0,341.0,320.0,373.0,0.0635528638958931
G0024058_10.JPG,container,30,280.5,340.0,268.0,320.0,293.0,360.0,0.062259968370199203
G0024058_10.JPG,container,31,283.0,473.0,243.0,442.0,323.0,504.0,0.06225774809718132
G0024058_10.JPG,gutter,1,241.0,314.0,188.0,285.0,294.0,343.0,0.09723718464374542
G0024058_10.JPG,gutter,2,236.0,371.5,178.0,343.0,294.0,400.0,0.09529571980237961
G0024058_10.JPG,gutter,3,198.0,444.5,143.0,410.0,253.0,479.0,0.08766406774520874
G0024058_10.JPG,gutter,4,236.5,345.0,180.0,316.0,293.0,374.0,0.08154848963022232
G0024058_10.JPG,gutter,5,394.0,230.0,371.0,161.0,417.0,299.0,0.0727895200252533
G0024058_10.JPG,gutter,6,421.5,255.0,395.0,193.0,448.0,317.0,0.06999596953392029
G0024058_10.JPG,gutter,7,242.5,392.0,185.0,362.0,300.0,422.0,0.06977242976427078
G0024058_10.JPG,gutter,8,247.5,287.5,196.0,257.0,299.0,318.0,0.06851552426815033
G0024058_10.JPG,gutter,9,420.0,307.0,397.0,241.0,443.0,373.0,0.06613826006650925
G0024058_10.JPG,gutter,10,248.5,419.0,194.0,387.0,303.0,451.0,0.06543887406587601
G0024058_10.JPG,gutter,11,198.0,415.5,142.0,383.0,254.0,448.0,0.06404974311590195
G0024058_10.JPG,gutter,12,260.0,231.5,237.0,166.0,283.0,297.0,0.06395827233791351
G0024058_10.JPG,gutter,13,357.0,238.5,309.0,202.0,405.0,275.0,0.06358196586370468
G0024058_10.JPG,gutter,14,364.5,230.5,341.0,164.0,388.0,297.0,0.06324435770511627
G0024058_10.JPG,gutter,15,246.5,444.5,194.0,410.0,299.0,479.0,0.062487877905368805
G0024058_10.JPG,trash bin,1,342.0,321.0,315.0,297.0,369.0,345.0,0.11751065403223038
G0024058_10.JPG,trash bin,2,340.5,366.0,303.0,329.0,378.0,403.0,0.10718747973442078
G0024058_10.JPG,trash bin,3,332.5,391.5,293.0,352.0,372.0,431.0,0.10633967071771622
G0024058_10.JPG,trash bin,4,339.5,336.5,310.0,285.0,369.0,388.0,0.1030147597193718
G0024058_10.JPG,trash bin,5,309.5,421.0,272.0,373.0,347.0,469.0,0.09418956190347672
G0024058_10.JPG,trash bin,6,442.5,255.0,407.0,206.0,478.0,304.0,0.09374650567770004
G0024058_10.JPG,trash bin,7,306.5,256.5,265.0,216.0,348.0,297.0,0.0867978110909462
G0024058_10.JPG,trash bin,8,379.5,309.0,322.0,281.0,437.0,337.0,0.08296595513820648
G0024058_10.JPG,trash bin,9,438.5,274.0,380.0,244.0,497.0,304.0,0.0809861421585083
G0024058_10.JPG,trash bin,10,349.0,331.5,297.0,304.0,401.0,359.0,0.07922366261482239
G0024058_10.JPG,trash bin,11,327.5,289.5,282.0,254.0,373.0,325.0,0.07542233914136887
G0024058_10.JPG,trash bin,12,423.0,279.5,390.0,230.0,456.0,329.0,0.07302317768335342
G0024058_10.JPG,trash bin,13,291.5,444.0,255.0,395.0,328.0,493.0,0.07268960773944855
G0024058_10.JPG,trash bin,14,333.5,313.0,282.0,286.0,385.0,340.0,0.07200873643159866
G0024058_10.JPG,trash bin,15,467.0,280.0,432.0,232.0,502.0,328.0,0.07017392665147781
G0024058_10.JPG,trash bin,16,397.5,255.5,338.0,228.0,457.0,283.0,0.06996151059865952
G0024058_10.JPG,trash bin,17,150.5,483.5,110.0,456.0,191.0,511.0,0.06868085265159607
G0024058_10.JPG,trash bin,18,444.5,305.0,412.0,256.0,477.0,354.0,0.06845566630363464
G0024058_10.JPG,trash bin,19,359.5,388.5,325.0,342.0,394.0,435.0,0.06675008684396744
G0024058_10.JPG,trash bin,20,493.0,417.5,474.0,356.0,512.0,479.0,0.06591881066560745
G0024058_10.JPG,trash bin,21,439.5,297.0,379.0,269.0,500.0,325.0,0.06469746679067612
G0024058_10.JPG,trash bin,22,352.0,419.0,313.0,378.0,391.0,460.0,0.06439527124166489
G0024058_10.JPG,trash bin,23,377.5,335.5,342.0,297.0,413.0,374.0,0.06357821822166443
G0024058_10.JPG,trash bin,24,388.5,310.0,357.0,266.0,420.0,354.0,0.0627683624625206
G0024058_10.JPG,trash bin,25,361.0,335.5,335.0,279.0,387.0,392.0,0.06261103600263596
G0024058_10.JPG,trash,1,339.0,35.5,309.0,0.0,369.0,71.0,0.06664825230836868
G0024058_10.JPG,toy,1,322.0,431.0,265.0,399.0,379.0,463.0,0.07989229261875153
G0024058_10.JPG,toy,2,327.0,485.5,266.0,465.0,388.0,506.0,0.07387838512659073
G0024058_10.JPG,toy,3,290.5,272.5,232.0,246.0,349.0,299.0,0.07059632986783981
G0024058_10.JPG,toy,4,290.0,395.5,231.0,367.0,349.0,424.0,0.06596709042787552
G0024058_10.JPG,toy,5,490.0,393.5,468.0,344.0,512.0,443.0,0.06559000164270401
G0024058_10.JPG,toy,6,485.0,440.5,458.0,395.0,512.0,486.0,0.06463544070720673
G0024058_10.JPG,toy,7,288.5,423.0,231.0,392.0,346.0,454.0,0.06336532533168793
G0024058_10.JPG,kayak,1,291.5,299.5,232.0,275.0,351.0,324.0,0.06656770408153534
G0024058_10.JPG,drain,1,327.5,483.5,277.0,460.0,378.0,507.0,0.07919425517320633
G0024058_10.JPG,drain,2,165.0,469.0,112.0,435.0,218.0,503.0,0.07154972106218338
G0024058_10.JPG,clutter,1,461.0,438.5,410.0,381.0,512.0,496.0,0.09572535008192062
G0024058_10.JPG,clutter,2,176.5,402.5,131.0,293.0,222.0,512.0,0.07783522456884384
G0024058_10.JPG,clutter,3,438.5,374.5,392.0,242.0,485.0,507.0,0.0756053626537323
G0024058_10.JPG,clutter,4,475.0,392.0,438.0,334.0,512.0,450.0,0.07559211552143097
G0024058_10.JPG,clutter,5,475.0,333.0,441.0,194.0,509.0,472.0,0.07003459334373474
G0024058_10.JPG,clutter,6,281.5,441.5,213.0,380.0,350.0,503.0,0.06959816068410873
G0024058_10.JPG,clutter,7,169.5,447.5,102.0,390.0,237.0,505.0,0.06841403990983963
G0024058_10.JPG,clutter,8,385.5,282.5,333.0,150.0,438.0,415.0,0.06345254182815552
G0024058_10.JPG,clutter,9,425.5,229.0,367.0,166.0,484.0,292.0,0.06251019239425659
G0024058_10.JPG,car,1,335.5,312.5,180.0,189.0,491.0,436.0,0.06815997511148453
G0024058_10.JPG,car,2,316.5,437.5,215.0,368.0,418.0,507.0,0.06419871002435684
G0024058_10.JPG,table,1,296.5,442.0,234.0,385.0,359.0,499.0,0.08637425303459167
G0024058_10.JPG,table,2,300.5,254.0,236.0,199.0,365.0,309.0,0.07897599041461945
G0024058_10.JPG,table,3,321.0,369.0,258.0,309.0,384.0,429.0,0.0707596018910408
G0024058_10.JPG,table,4,288.5,458.0,253.0,414.0,324.0,502.0,0.06963715702295303
G0024058_10.JPG,table,5,321.0,303.0,258.0,242.0,384.0,364.0,0.06779421865940094
G0024058_10.JPG,table,6,470.5,414.5,434.0,386.0,507.0,443.0,0.06525737047195435
G0024058_10.JPG,table,7,466.5,20.5,428.0,0.0,505.0,41.0,0.06495427340269089
G0024058_10.JPG,table,8,260.5,485.0,202.0,464.0,319.0,506.0,0.06282614916563034
G0024058_10.JPG,table,9,442.0,251.0,383.0,194.0,501.0,308.0,0.06262783706188202
G0024058_10.JPG,air conditioner,1,303.0,432.5,253.0,394.0,353.0,471.0,0.08342873305082321
G0024058_10.JPG,air conditioner,2,303.0,257.0,256.0,220.0,350.0,294.0,0.08004581928253174
G0024058_10.JPG,ladder,1,392.5,339.5,291.0,288.0,494.0,391.0,0.06918260455131531
G0024058_10.JPG,ladder,2,429.0,440.0,354.0,390.0,504.0,490.0,0.06266969442367554
G0024058_10.JPG,ladder,3,175.0,465.0,151.0,420.0,199.0,510.0,0.06224967539310455
DJI_0017_2.JPG,flower pot,1,20.5,425.5,6.0,407.0,35.0,444.0,0.16129636764526367
DJI_0017_2.JPG,flower pot,2,29.5,433.5,15.0,417.0,44.0,450.0,0.09320813417434692
DJI_0017_2.JPG,flower pot,3,197.0,14.5,178.0,1.0,216.0,28.0,0.08434171974658966
DJI_0017_2.JPG,flower pot,4,47.0,479.5,30.0,466.0,64.0,493.0,0.06175578758120537
DJI_0017_2.JPG,flower pot,5,34.5,410.5,15.0,391.0,54.0,430.0,0.05435160547494888
DJI_0017_2.JPG,flower pot,6,54.5,470.5,43.0,458.0,66.0,483.0,0.05360190197825432
DJI_0017_2.JPG,flower pot,7,14.0,433.5,1.0,416.0,27.0,451.0,0.052590612322092056
DJI_0017_2.JPG,flower pot,8,56.5,456.0,44.0,443.0,69.0,469.0,0.0503745935857296
DJI_0017_2.JPG,umbrella,1,251.5,113.0,156.0,10.0,347.0,216.0,0.06417473405599594
DJI_0017_2.JPG,umbrella,2,264.0,74.0,135.0,32.0,393.0,116.0,0.05479883402585983
DJI_0017_2.JPG,umbrella,3,48.5,419.5,3.0,327.0,94.0,512.0,0.05217498913407326
